Price,Close,High,Low,Open,Volume
Ticker,UAH=X,UAH=X,UAH=X,UAH=X,UAH=X
Date,,,,,
2002-04-01,5.323999881744385,5.328999996185303,5.317999839782715,5.324059963226318,0
2003-01-02,5.364999771118164,5.380000114440918,5.331500053405762,5.334000110626221,0
2003-04-21,5.334000110626221,5.3354997634887695,5.330999851226807,5.3341498374938965,0
2003-12-01,5.307199954986572,5.307199954986572,5.307199954986572,5.307199954986572,0
2003-12-02,5.285799980163574,5.285799980163574,5.285799980163574,5.285799980163574,0
2003-12-03,5.188899993896484,5.188899993896484,5.188899993896484,5.188899993896484,0
2003-12-04,5.185299873352051,5.185299873352051,5.185299873352051,5.185299873352051,0
2003-12-05,5.187900066375732,5.187900066375732,5.187900066375732,5.187900066375732,0
2003-12-08,5.18720006942749,5.18720006942749,5.18720006942749,5.18720006942749,0
2003-12-09,5.192299842834473,5.192299842834473,5.192299842834473,5.192299842834473,0
2003-12-10,5.1905999183654785,5.1905999183654785,5.1905999183654785,5.1905999183654785,0
2003-12-11,5.1971001625061035,5.1971001625061035,5.1971001625061035,5.1971001625061035,0
2003-12-12,5.193399906158447,5.193399906158447,5.193399906158447,5.193399906158447,0
2003-12-15,5.191199779510498,5.191199779510498,5.191199779510498,5.191199779510498,0
2003-12-16,5.187600135803223,5.187600135803223,5.187600135803223,5.187600135803223,0
2003-12-17,5.194300174713135,5.194300174713135,5.194300174713135,5.194300174713135,0
2003-12-18,5.195700168609619,5.195700168609619,5.195700168609619,5.195700168609619,0
2003-12-19,5.187099933624268,5.187099933624268,5.187099933624268,5.187099933624268,0
2003-12-22,5.246600151062012,5.246600151062012,5.246600151062012,5.246600151062012,0
2003-12-23,5.190400123596191,5.190400123596191,5.190400123596191,5.190400123596191,0
2003-12-29,5.192699909210205,5.192699909210205,5.192699909210205,5.192699909210205,0
2003-12-30,5.1894001960754395,5.1894001960754395,5.1894001960754395,5.1894001960754395,0
2003-12-31,5.139200210571289,5.139200210571289,5.139200210571289,5.139200210571289,0
2004-01-02,5.188499927520752,5.189899921417236,5.189899921417236,5.189899921417236,0
2004-01-05,5.282599925994873,5.282599925994873,5.282599925994873,5.282599925994873,0
2004-01-06,5.183599948883057,5.183599948883057,5.183599948883057,5.183599948883057,0
2004-01-07,5.187399864196777,5.187399864196777,5.187399864196777,5.187399864196777,0
2004-01-08,5.182300090789795,5.182300090789795,5.182300090789795,5.182300090789795,0
2004-01-09,5.195899963378906,5.195899963378906,5.195899963378906,5.195899963378906,0
2004-01-12,5.193299770355225,5.193299770355225,5.193299770355225,5.193299770355225,0
2004-01-13,5.342100143432617,5.342100143432617,5.342100143432617,5.342100143432617,0
2004-01-14,5.380499839782715,5.380499839782715,5.380499839782715,5.380499839782715,0
2004-01-15,5.19189977645874,5.19189977645874,5.19189977645874,5.19189977645874,0
2004-01-16,5.200699806213379,5.200699806213379,5.200699806213379,5.200699806213379,0
2004-01-19,5.183800220489502,5.183800220489502,5.183800220489502,5.183800220489502,0
2004-01-20,5.185100078582764,5.185100078582764,5.185100078582764,5.185100078582764,0
2004-01-21,5.186999797821045,5.185299873352051,5.185299873352051,5.185299873352051,0
2004-01-22,5.1940999031066895,5.1940999031066895,5.1940999031066895,5.1940999031066895,0
2004-01-23,5.200200080871582,5.200200080871582,5.200200080871582,5.200200080871582,0
2004-01-26,5.195099830627441,5.195099830627441,5.195099830627441,5.195099830627441,0
2004-01-27,5.187699794769287,5.187699794769287,5.187699794769287,5.187699794769287,0
2004-01-28,5.194699764251709,5.194699764251709,5.194699764251709,5.194699764251709,0
2004-01-29,5.193999767303467,5.193999767303467,5.193999767303467,5.193999767303467,0
2004-01-30,5.186100006103516,5.186100006103516,5.186100006103516,5.186100006103516,0
2004-02-02,5.185100078582764,5.185100078582764,5.185100078582764,5.185100078582764,0
2004-02-03,5.1921000480651855,5.1921000480651855,5.1921000480651855,5.1921000480651855,0
2004-02-04,5.1921000480651855,5.1921000480651855,5.1921000480651855,5.1921000480651855,0
2004-02-05,5.185200214385986,5.185200214385986,5.185200214385986,5.185200214385986,0
2004-02-06,5.186200141906738,5.186200141906738,5.186200141906738,5.186200141906738,0
2004-02-09,5.212399959564209,5.188700199127197,5.188700199127197,5.188700199127197,0
2004-02-10,5.189199924468994,5.189199924468994,5.189199924468994,5.189199924468994,0
2004-02-11,5.1905999183654785,5.1905999183654785,5.1905999183654785,5.1905999183654785,0
2004-02-12,5.194200038909912,5.194200038909912,5.194200038909912,5.194200038909912,0
2004-02-13,5.193600177764893,5.193600177764893,5.193600177764893,5.193600177764893,0
2004-02-16,5.328100204467773,5.328100204467773,5.328100204467773,5.328100204467773,0
