Price,Close,High,Low,Open,Volume
Ticker,MKD=X,MKD=X,MKD=X,MKD=X,MKD=X
Date,,,,,
2003-12-01,50.03200149536133,50.03200149536133,50.03200149536133,50.03200149536133,0
2003-12-02,49.96799850463867,49.96799850463867,49.96799850463867,49.96799850463867,0
2003-12-03,50.042999267578125,50.042999267578125,50.042999267578125,50.042999267578125,0
2003-12-04,50.00400161743164,50.00400161743164,50.00400161743164,50.00400161743164,0
2003-12-05,50.02000045776367,50.02000045776367,50.02000045776367,50.02000045776367,0
2003-12-08,50.03799819946289,50.03799819946289,50.03799819946289,50.03799819946289,0
2003-12-09,50.064998626708984,50.064998626708984,50.064998626708984,50.064998626708984,0
2003-12-10,50.04999923706055,50.04999923706055,50.04999923706055,50.04999923706055,0
2003-12-11,50.020999908447266,50.020999908447266,50.020999908447266,50.020999908447266,0
2003-12-12,50.04999923706055,50.04999923706055,50.04999923706055,50.04999923706055,0
2003-12-15,50.04499816894531,50.04499816894531,50.04499816894531,50.04499816894531,0
2003-12-16,50.03099822998047,50.03099822998047,50.03099822998047,50.03099822998047,0
2003-12-17,50.0989990234375,50.0989990234375,50.0989990234375,50.0989990234375,0
2003-12-18,50.125,50.125,50.125,50.125,0
2003-12-19,47.44900131225586,47.44900131225586,47.44900131225586,47.44900131225586,0
2003-12-22,47.47600173950195,47.47600173950195,47.47600173950195,47.47600173950195,0
2003-12-23,47.50600051879883,47.50600051879883,47.50600051879883,47.50600051879883,0
2003-12-29,47.52000045776367,47.52000045776367,47.52000045776367,47.52000045776367,0
2003-12-30,47.23899841308594,47.23899841308594,47.23899841308594,47.23899841308594,0
2003-12-31,46.78200149536133,46.78200149536133,46.78200149536133,46.78200149536133,0
2004-01-02,47.24300003051758,47.257999420166016,47.257999420166016,47.257999420166016,0
2004-01-05,47.2599983215332,47.2599983215332,47.2599983215332,47.2599983215332,0
2004-01-06,47.22600173950195,47.22600173950195,47.22600173950195,47.22600173950195,0
2004-01-07,47.242000579833984,47.242000579833984,47.242000579833984,47.242000579833984,0
2004-01-08,47.14699935913086,47.14699935913086,47.14699935913086,47.14699935913086,0
2004-01-09,46.369998931884766,46.369998931884766,46.369998931884766,46.369998931884766,0
2004-01-12,46.35900115966797,46.35900115966797,46.35900115966797,46.35900115966797,0
2004-01-13,46.347999572753906,46.347999572753906,46.347999572753906,46.347999572753906,0
2004-01-14,46.512001037597656,46.512001037597656,46.512001037597656,46.512001037597656,0
2004-01-15,46.50899887084961,46.50899887084961,46.50899887084961,46.50899887084961,0
2004-01-16,46.577999114990234,46.577999114990234,46.577999114990234,46.577999114990234,0
2004-01-19,46.426998138427734,46.426998138427734,46.426998138427734,46.426998138427734,0
2004-01-20,46.42399978637695,46.42399978637695,46.42399978637695,46.42399978637695,0
2004-01-21,46.62200164794922,46.611000061035156,46.611000061035156,46.611000061035156,0
2004-01-22,46.83599853515625,46.83599853515625,46.83599853515625,46.83599853515625,0
2004-01-23,46.89400100708008,46.89400100708008,46.89400100708008,46.89400100708008,0
2004-01-26,46.834999084472656,46.834999084472656,46.834999084472656,46.834999084472656,0
2004-01-27,47.257999420166016,47.257999420166016,47.257999420166016,47.257999420166016,0
2004-01-28,47.22800064086914,47.22800064086914,47.22800064086914,47.22800064086914,0
2004-01-29,47.16699981689453,47.16699981689453,47.16699981689453,47.16699981689453,0
2004-01-30,47.69599914550781,47.69599914550781,47.69599914550781,47.69599914550781,0
2004-02-02,47.69300079345703,47.69300079345703,47.69300079345703,47.69300079345703,0
2004-02-03,47.066001892089844,47.066001892089844,47.066001892089844,47.066001892089844,0
2004-02-04,47.066001892089844,47.066001892089844,47.066001892089844,47.066001892089844,0
2004-02-05,47.387001037597656,47.387001037597656,47.387001037597656,47.387001037597656,0
2004-02-06,47.097999572753906,47.097999572753906,47.097999572753906,47.097999572753906,0
2004-02-09,47.34400177001953,47.12799835205078,47.12799835205078,47.12799835205078,0
2004-02-10,47.112998962402344,47.112998962402344,47.112998962402344,47.112998962402344,0
2004-02-11,47.097999572753906,47.097999572753906,47.097999572753906,47.097999572753906,0
2004-02-12,46.57699966430664,46.57699966430664,46.57699966430664,46.57699966430664,0
2004-02-13,46.58100128173828,46.58100128173828,46.58100128173828,46.58100128173828,0
2004-02-16,46.58300018310547,46.58300018310547,46.58300018310547,46.58300018310547,0
2004-02-17,46.61000061035156,46.61000061035156,46.61000061035156,46.61000061035156,0
2004-02-18,46.62300109863281,46.62300109863281,46.62300109863281,46.62300109863281,0
2004-02-19,45.69499969482422,45.69499969482422,45.69499969482422,45.69499969482422,0
2004-02-20,46.48099899291992,46.48099899291992,46.48099899291992,46.48099899291992,0
2004-02-23,47.145999908447266,47.145999908447266,47.145999908447266,47.145999908447266,0
2004-02-24,47.15700149536133,47.15700149536133,47.15700149536133,47.15700149536133,0
2004-02-25,47.21200180053711,47.21200180053711,47.21200180053711,47.21200180053711,0
2004-02-26,47.11800003051758,47.11800003051758,47.11800003051758,47.11800003051758,0
2004-02-27,47.12200164794922,47.12200164794922,47.12200164794922,47.12200164794922,0
2004-03-01,47.14799880981445,47.14799880981445,47.14799880981445,47.14799880981445,0
2004-03-02,47.152000427246094,47.152000427246094,47.152000427246094,47.152000427246094,0
2004-03-03,47.17300033569336,47.17300033569336,47.17300033569336,47.17300033569336,0
2004-03-04,47.154998779296875,47.154998779296875,47.154998779296875,47.154998779296875,0
2004-03-05,48.632999420166016,48.632999420166016,48.632999420166016,48.632999420166016,0
2004-03-08,48.69499969482422,48.69499969482422,48.69499969482422,48.69499969482422,0
2004-03-09,48.64099884033203,48.64099884033203,48.64099884033203,48.64099884033203,0
2004-03-10,48.5890007019043,48.64099884033203,48.64099884033203,48.64099884033203,0
2004-03-11,48.612998962402344,48.612998962402344,48.612998962402344,48.612998962402344,0
2004-03-12,48.66299819946289,48.66299819946289,48.66299819946289,48.66299819946289,0
2004-03-15,48.310001373291016,48.310001373291016,48.310001373291016,48.310001373291016,0
2004-03-16,48.27299880981445,48.27299880981445,48.27299880981445,48.27299880981445,0
2004-03-17,48.04800033569336,48.04800033569336,48.04800033569336,48.04800033569336,0
2004-03-18,48.097999572753906,48.097999572753906,48.097999572753906,48.097999572753906,0
2004-03-19,47.87900161743164,47.87900161743164,47.87900161743164,47.87900161743164,0
2004-03-22,47.86399841308594,47.86399841308594,47.86399841308594,47.86399841308594,0
2004-03-23,47.858001708984375,47.858001708984375,47.858001708984375,47.858001708984375,0
2004-03-24,47.856998443603516,47.856998443603516,47.856998443603516,47.856998443603516,0
2004-03-25,47.77899932861328,47.77899932861328,47.77899932861328,47.77899932861328,0
2004-03-26,47.81700134277344,47.81700134277344,47.81700134277344,47.81700134277344,0
2004-03-29,48.4739990234375,48.4739990234375,48.4739990234375,48.4739990234375,0
2004-03-30,48.48699951171875,48.48699951171875,48.48699951171875,48.48699951171875,0
2004-03-31,48.435001373291016,48.435001373291016,48.435001373291016,48.435001373291016,0
2004-04-01,48.48400115966797,48.48400115966797,48.48400115966797,48.48400115966797,0
2004-04-02,48.013999938964844,48.013999938964844,48.013999938964844,48.013999938964844,0
2004-04-05,47.93600082397461,47.93600082397461,47.93600082397461,47.93600082397461,0
2004-04-06,47.930999755859375,47.930999755859375,47.930999755859375,47.930999755859375,0
2004-04-07,47.88100051879883,47.88100051879883,47.88100051879883,47.88100051879883,0
2004-04-08,47.946998596191406,47.946998596191406,47.946998596191406,47.946998596191406,0
2004-04-13,48.79499816894531,48.79499816894531,48.79499816894531,48.79499816894531,0
2004-04-14,48.805999755859375,48.805999755859375,48.805999755859375,48.805999755859375,0
2004-04-15,48.78900146484375,48.78900146484375,48.78900146484375,48.78900146484375,0
2004-04-16,48.775001525878906,48.775001525878906,48.775001525878906,48.775001525878906,0
2004-04-19,48.80699920654297,48.80699920654297,48.80699920654297,48.80699920654297,0
2004-04-20,49.00400161743164,49.00400161743164,48.775001525878906,48.775001525878906,0
2004-04-21,48.99399948120117,48.99399948120117,48.99399948120117,48.99399948120117,0
2004-04-22,48.99700164794922,48.99700164794922,48.99700164794922,48.99700164794922,0
2004-04-23,49.93899917602539,49.93899917602539,49.93899917602539,49.93899917602539,0
2004-04-26,49.89799880981445,49.89799880981445,49.89799880981445,49.89799880981445,0
2004-04-27,49.95800018310547,49.95800018310547,49.95800018310547,49.95800018310547,0
2004-04-28,49.87099838256836,49.87099838256836,49.87099838256836,49.87099838256836,0
2004-04-29,49.87900161743164,49.87900161743164,49.87900161743164,49.87900161743164,0
