Price,Close,High,Low,Open,Volume
Ticker,FJD=X,FJD=X,FJD=X,FJD=X,FJD=X
Date,,,,,
2003-12-01,1.7699120044708252,1.7699120044708252,1.7714790105819702,1.7714790105819702,0
2003-12-02,1.7699120044708252,1.759634017944336,1.7714790105819702,1.7714790105819702,0
2003-12-03,1.7699120044708252,1.7574690580368042,1.7574690580368042,1.7574690580368042,0
2003-12-04,1.7497810125350952,1.7464200258255005,1.7540780305862427,1.7540780305862427,0
2003-12-05,1.7497810125350952,1.7488629817962646,1.7559260129928589,1.7559260129928589,0
2003-12-08,1.7497810125350952,1.7448960542678833,1.7513129711151123,1.7513129711151123,0
2003-12-09,1.7497810125350952,1.7452009916305542,1.7452009916305542,1.7452009916305542,0
2003-12-10,1.7497810125350952,1.7367140054702759,1.7442870140075684,1.7442870140075684,0
2003-12-11,1.7497810125350952,1.7418570518493652,1.7494750022888184,1.7494750022888184,0
2003-12-12,1.748252034187317,1.7415529489517212,1.7491689920425415,1.7491689920425415,0
2003-12-15,1.7452009916305542,1.7452009916305542,1.7531559467315674,1.7531559467315674,0
2003-12-16,1.7452009916305542,1.7421599626541138,1.7421599626541138,1.7421599626541138,0
2003-12-17,1.7452009916305542,1.7412500381469727,1.7412500381469727,1.7412500381469727,0
2003-12-18,1.7452009916305542,1.7421599626541138,1.7421599626541138,1.7421599626541138,0
2003-12-19,1.7421599626541138,1.7418570518493652,1.7421599626541138,1.7418570518493652,0
2003-12-22,1.7421599626541138,1.7385259866714478,1.74611496925354,1.74611496925354,0
2003-12-23,1.7421599626541138,1.6866250038146973,1.7528480291366577,1.7528480291366577,0
2003-12-24,1.7467249631881714,1.7467249631881714,1.7467249631881714,1.7467249631881714,0
2003-12-25,1.7467249631881714,1.7467249631881714,1.7467249631881714,1.7467249631881714,0
2003-12-26,1.7467249631881714,1.7467249631881714,1.7467249631881714,1.7467249631881714,0
2003-12-29,1.7467249631881714,1.734004020690918,1.7467249631881714,1.7415529489517212,0
2003-12-30,1.7467249631881714,1.7307029962539673,1.7307029962539673,1.7307029962539673,0
2003-12-31,1.7316019535064697,1.7316019535064697,1.7316019535064697,1.7316019535064697,0
2004-01-01,1.7316019535064697,1.7316019535064697,1.7316019535064697,1.7316019535064697,0
2004-01-02,1.7316019535064697,1.7205779552459717,1.7280110120773315,1.7280110120773315,0
2004-01-05,1.7316019535064697,1.711156964302063,1.7152659893035889,1.7152659893035889,0
2004-01-06,1.7316019535064697,1.6946280002593994,1.6977930068969727,1.6977930068969727,0
2004-01-07,1.699234962463379,1.6891889572143555,1.699234962463379,1.6946280002593994,0
2004-01-08,1.6963529586791992,1.6963529586791992,1.703577995300293,1.702707052230835,0
2004-01-09,1.6906169652938843,1.6891889572143555,1.6977930068969727,1.6891889572143555,0
2004-01-12,1.6891889572143555,1.6795430183410645,1.6891889572143555,1.6866250038146973,0
2004-01-13,1.6891889572143555,1.681236982345581,1.6883339881896973,1.6883339881896973,0
2004-01-14,1.6891889572143555,1.6795430183410645,1.6866250038146973,1.681236982345581,0
2004-01-15,1.6891889572143555,1.6846359968185425,1.6917610168457031,1.6917610168457031,0
2004-01-16,1.6891889572143555,1.6934800148010254,1.7006800174713135,1.7006800174713135,0
2004-01-19,1.6891889572143555,1.7064850330352783,1.7137960195541382,1.7137960195541382,0
2004-01-20,1.6891889572143555,1.7193950414657593,1.7241380214691162,1.7241380214691162,0
2004-01-21,1.703577995300293,1.6995240449905396,1.7108639478683472,1.703577995300293,0
2004-01-22,1.703577995300293,1.6980810165405273,1.6980810165405273,1.6980810165405273,0
2004-01-23,1.6891889572143555,1.688904047012329,1.6891889572143555,1.688904047012329,0
2004-01-26,1.699234962463379,1.6934800148010254,1.7006800174713135,1.7006800174713135,0
2004-01-27,1.699234962463379,1.6969289779663086,1.7041579484939575,1.7041579484939575,0
2004-01-28,1.687764048576355,1.687764048576355,1.688904047012329,1.688904047012329,0
2004-01-29,1.687764048576355,1.6957780122756958,1.6957780122756958,1.6957780122756958,0
2004-01-30,1.687764048576355,1.704738974571228,1.7120360136032104,1.7120360136032104,0
2004-02-02,1.7021280527114868,1.699234962463379,1.7064850330352783,1.7064850330352783,0
2004-02-03,1.7018380165100098,1.6946280002593994,1.7021280527114868,1.7021280527114868,0
