Price,Close,High,Low,Open,Volume
Ticker,MAD=X,MAD=X,MAD=X,MAD=X,MAD=X
Date,,,,,
2003-12-01,9.12559986114502,9.12559986114502,8.928500175476074,8.928500175476074,0
2003-12-02,9.114100456237793,9.119000434875488,8.725099563598633,8.725099563598633,0
2003-12-03,9.037599563598633,9.042498588562012,8.86769962310791,8.87090015411377,0
2003-12-04,9.016599655151367,9.053500175476074,8.876700401306152,8.876700401306152,0
2003-12-05,8.982999801635742,9.055999755859375,8.866100311279297,8.866100311279297,0
2003-12-08,8.979999542236328,8.991100311279297,8.803799629211426,8.831299781799316,0
2003-12-09,8.95110034942627,8.968500137329102,8.788700103759766,8.788700103759766,0
2003-12-10,8.958700180053711,8.99590015411377,8.789899826049805,8.798101425170898,0
2003-12-11,8.979999542236328,8.979999542236328,8.805999755859375,8.822500228881836,0
2003-12-12,8.970000267028809,8.970000267028809,8.788000106811523,8.802599906921387,0
2003-12-15,8.899999618530273,8.965499877929688,8.786700248718262,8.786700248718262,0
2003-12-16,8.897500038146973,8.906900405883789,8.732000350952148,8.73840045928955,0
2003-12-17,8.850000381469727,8.90779972076416,8.699299812316895,8.725899696350098,0
2003-12-18,8.829999923706055,8.86620044708252,8.686599731445312,8.68809986114502,0
2003-12-19,8.733400344848633,8.734199523925781,8.689900398254395,8.689900398254395,0
2003-12-22,8.84000015258789,8.84000015258789,8.664299964904785,8.694299697875977,0
2003-12-23,8.84000015258789,8.84000015258789,8.537699699401855,8.681900024414062,0
2003-12-24,8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0
2003-12-25,8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0
2003-12-29,8.8100004196167,8.8100004196167,8.625399589538574,8.660799980163574,0
2003-12-30,8.760000228881836,8.760000228881836,8.614999771118164,8.640600204467773,0
2003-12-31,8.739999771118164,8.739999771118164,8.739999771118164,8.739999771118164,0
2004-01-01,8.739999771118164,8.739999771118164,8.739999771118164,8.739999771118164,0
2004-01-02,8.579500198364258,8.760000228881836,8.575400352478027,8.610699653625488,0
2004-01-05,8.720100402832031,8.720100402832031,8.528400421142578,8.559499740600586,0
2004-01-06,8.638199806213379,8.638199806213379,8.468899726867676,8.51360034942627,0
2004-01-07,8.70110034942627,8.70110034942627,8.498499870300293,8.656200408935547,0
2004-01-08,8.644100189208984,8.67300033569336,8.498700141906738,8.57610034942627,0
2004-01-09,8.465399742126465,8.666399955749512,8.436300277709961,8.500699996948242,0
2004-01-12,8.595100402832031,8.616800308227539,8.427000045776367,8.449899673461914,0
2004-01-13,8.648099899291992,8.648099899291992,8.468299865722656,8.501299858093262,0
2004-01-14,8.669899940490723,8.716400146484375,8.52299976348877,8.665399551391602,0
2004-01-15,8.669899940490723,8.74269962310791,8.566300392150879,8.704000473022461,0
2004-01-16,8.829999923706055,8.862500190734863,8.734999656677246,8.734999656677246,0
2004-01-19,8.850000381469727,8.891300201416016,8.828499794006348,8.8548002243042,0
2004-01-20,8.602399826049805,8.862500190734863,8.576898574829102,8.85669994354248,0
2004-01-21,8.699999809265137,8.785099983215332,8.562000274658203,8.785099983215332,0
2004-01-22,8.699999809265137,8.715800285339355,8.506699562072754,8.68239974975586,0
2004-01-23,8.702099800109863,8.702099800109863,8.482199668884277,8.677300453186035,0
2004-01-26,8.760499954223633,8.777099609375,8.570500373840332,8.75570011138916,0
2004-01-27,8.747099876403809,8.818400382995605,8.550100326538086,8.818400382995605,0
2004-01-28,8.779999732971191,8.779999732971191,8.552499771118164,8.711600303649902,0
2004-01-29,8.819999694824219,8.819999694824219,8.615599632263184,8.815999984741211,0
2004-01-30,8.691800117492676,8.863100051879883,8.450699806213379,8.863100051879883,0
2004-02-02,8.8100004196167,8.848199844360352,8.643400192260742,8.848199844360352,0
2004-02-03,8.751399993896484,8.797800064086914,8.605899810791016,8.771100044250488,0
2004-02-04,8.771100044250488,8.797800064086914,8.605899810791016,8.751399993896484,0
2004-02-05,8.751999855041504,8.769000053405762,8.558699607849121,8.755900382995605,0
2004-02-06,8.540399551391602,8.785599708557129,8.510700225830078,8.754799842834473,0
2004-02-09,8.680399894714355,8.680399894714355,8.48859977722168,8.633000373840332,0
2004-02-10,8.664999961853027,8.664999961853027,8.472299575805664,8.645400047302246,0
2004-02-11,8.619999885559082,8.711000442504883,8.524499893188477,8.670100212097168,0
2004-02-12,8.622900009155273,8.622900009155273,8.453800201416016,8.614999771118164,0
2004-02-13,8.500100135803223,8.628600120544434,8.423999786376953,8.607099533081055,0
2004-02-16,8.672100067138672,8.672100067138672,8.472999572753906,8.651700019836426,0
2004-02-17,8.672100067138672,8.672100067138672,8.429200172424316,8.626299858093262,0
2004-02-18,8.573699951171875,8.616700172424316,8.437000274658203,8.56879997253418,0
2004-02-19,8.692399978637695,8.692399978637695,8.499600410461426,8.609999656677246,0
2004-02-20,8.592900276184082,8.59589958190918,8.514800071716309,8.523200035095215,0
2004-02-23,8.7391996383667,8.780099868774414,8.578900337219238,8.739999771118164,0
2004-02-24,8.678099632263184,8.678099632263184,8.518199920654297,8.600700378417969,0
2004-02-25,8.622699737548828,8.670000076293945,8.519800186157227,8.670000076293945,0
2004-02-26,8.794099807739258,8.794099807739258,8.621700286865234,8.646100044250488,0
2004-02-27,8.821100234985352,8.83899974822998,8.637200355529785,8.683699607849121,0
2004-03-01,8.77810001373291,8.77810001373291,8.606800079345703,8.624799728393555,0
2004-03-02,8.949999809265137,8.949999809265137,8.665300369262695,8.665300369262695,0
2004-03-03,8.961099624633789,8.961099624633789,8.787799835205078,8.798399925231934,0
2004-03-04,8.975099563598633,8.975099563598633,8.769499778747559,8.791500091552734,0
2004-03-05,8.706700325012207,8.942000389099121,8.642900466918945,8.942000389099121,0
2004-03-08,8.869999885559082,8.869999885559082,8.686200141906738,8.869999885559082,0
2004-03-09,8.8100004196167,8.8100004196167,8.649900436401367,8.656299591064453,0
2004-03-10,8.9350004196167,8.954999923706055,8.649900436401367,8.656299591064453,0
2004-03-11,8.965999603271484,8.972000122070312,8.787099838256836,8.797200202941895,0
2004-03-12,8.936100006103516,8.967000007629395,8.748600006103516,8.758600234985352,0
2004-03-15,8.925999641418457,8.957099914550781,8.756400108337402,8.770000457763672,0
2004-03-16,8.880000114440918,8.895001411437988,8.738100051879883,8.750900268554688,0
2004-03-17,8.930000305175781,8.949000358581543,8.756999969482422,8.760100364685059,0
2004-03-18,8.85099983215332,8.925999641418457,8.743800163269043,8.753600120544434,0
2004-03-19,8.737001419067383,8.840800285339355,8.683099746704102,8.683099746704102,0
2004-03-22,8.857999801635742,8.928999900817871,8.750900268554688,8.758399963378906,0
2004-03-23,8.91100025177002,8.91100025177002,8.701299667358398,8.7076997756958,0
2004-03-24,9.003999710083008,9.003999710083008,8.72249984741211,8.72249984741211,0
2004-03-25,9.017000198364258,9.024700164794922,8.826800346374512,8.826800346374512,0
