Price,Close,High,Low,Open,Volume
Ticker,LKR=X,LKR=X,LKR=X,LKR=X,LKR=X
Date,,,,,
2003-12-01,95.69999694824219,96.30000305175781,95.69999694824219,96.20600128173828,0
2003-12-02,95.9000015258789,96.13899993896484,95.9000015258789,95.95600128173828,0
2003-12-03,95.9000015258789,96.23799896240234,96.0739974975586,96.0790023803711,0
2003-12-04,95.9000015258789,96.34500122070312,96.18199920654297,96.18199920654297,0
2003-12-05,96.28399658203125,96.38500213623047,96.20899963378906,96.31700134277344,0
2003-12-08,96.1500015258789,96.375,96.23899841308594,96.27300262451172,0
2003-12-09,96.1500015258789,96.375,96.02799987792969,96.22000122070312,0
2003-12-10,96.1500015258789,96.33499908447266,96.05599975585938,96.24800109863281,0
2003-12-11,96.19999694824219,96.48799896240234,96.19999694824219,96.33300018310547,0
2003-12-12,96.19999694824219,96.56500244140625,96.04100036621094,96.47000122070312,0
2003-12-15,95.8499984741211,96.5250015258789,95.8499984741211,96.44499969482422,0
2003-12-16,95.947998046875,96.45500183105469,95.89700317382812,96.4000015258789,0
2003-12-17,96.30000305175781,96.38500213623047,95.85600280761719,96.29900360107422,0
2003-12-18,96.30000305175781,96.30000305175781,95.70700073242188,96.13800048828125,0
2003-12-19,95.59500122070312,96.16000366210938,95.59500122070312,96.10800170898438,0
2003-12-22,96.0,96.13500213623047,95.64099884033203,96.03800201416016,0
2003-12-23,96.0,98.01000213623047,95.74800109863281,96.1500015258789,0
2003-12-24,96.0,96.0,96.0,96.0,0
2003-12-25,96.0,96.0,96.0,96.0,0
2003-12-29,96.0,96.57499694824219,96.0,96.50700378417969,0
2003-12-30,96.4000015258789,96.67500305175781,96.09700012207031,96.55400085449219,0
2003-12-31,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,0
2004-01-01,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,0
2004-01-02,97.04499816894531,97.5250015258789,96.99299621582031,97.11499786376953,0
2004-01-05,97.25,97.6050033569336,97.0770034790039,97.38600158691406,0
2004-01-06,97.5,97.82499694824219,97.5,97.697998046875,0
2004-01-07,97.5,97.82499694824219,97.55899810791016,97.82499694824219,0
2004-01-08,97.68000030517578,97.86499786376953,97.56099700927734,97.81300354003906,0
2004-01-09,97.5770034790039,97.66000366210938,97.30400085449219,97.51399993896484,0
2004-01-12,97.75,98.07499694824219,97.75,97.89800262451172,0
2004-01-13,97.75,97.91500091552734,97.75,97.8219985961914,0
2004-01-14,97.8499984741211,98.08000183105469,97.69999694824219,97.91500091552734,0
