Price,Close,High,Low,Open,Volume
Ticker,XAF=X,XAF=X,XAF=X,XAF=X,XAF=X
Date,,,,,
2002-04-01,744.940185546875,751.2105102539062,743.631103515625,749.71240234375,0
2003-01-02,633.3465576171875,633.8973999023438,625.9132080078125,626.94873046875,0
2003-04-21,603.4285888671875,605.7969970703125,601.7401733398438,602.6426391601562,0
2003-12-01,524.2899780273438,524.2899780273438,524.2899780273438,524.2899780273438,0
2003-12-02,526.9199829101562,526.9199829101562,526.9199829101562,526.9199829101562,0
2003-12-03,519.6199951171875,519.6199951171875,519.6199951171875,519.6199951171875,0
2003-12-04,522.030029296875,522.030029296875,522.030029296875,522.030029296875,0
2003-12-05,521.7899780273438,521.7899780273438,521.7899780273438,521.7899780273438,0
2003-12-08,516.0599975585938,516.0599975585938,516.0599975585938,516.0599975585938,0
2003-12-09,513.72998046875,513.72998046875,513.72998046875,513.72998046875,0
2003-12-10,515.1500244140625,515.1500244140625,515.1500244140625,515.1500244140625,0
2003-12-11,518.25,518.25,518.25,518.25,0
2003-12-12,514.3099975585938,514.3099975585938,514.3099975585938,514.3099975585938,0
2003-12-15,515.9400024414062,515.9400024414062,515.9400024414062,515.9400024414062,0
2003-12-16,510.44000244140625,510.44000244140625,510.44000244140625,510.44000244140625,0
2003-12-17,511.67999267578125,511.67999267578125,511.67999267578125,511.67999267578125,0
2003-12-18,507.92999267578125,507.92999267578125,507.92999267578125,507.92999267578125,0
2003-12-19,507.1499938964844,507.1499938964844,507.1499938964844,507.1499938964844,0
2003-12-22,506.70001220703125,506.70001220703125,506.70001220703125,506.70001220703125,0
2003-12-23,507.92999267578125,507.92999267578125,507.92999267578125,507.92999267578125,0
2003-12-29,504.42999267578125,504.42999267578125,504.42999267578125,504.42999267578125,0
2003-12-30,504.04998779296875,504.04998779296875,504.04998779296875,504.04998779296875,0
2003-12-31,499.1499938964844,499.1499938964844,499.1499938964844,499.1499938964844,0
2004-01-02,499.95001220703125,500.1400146484375,500.1400146484375,500.1400146484375,0
2004-01-05,496.6400146484375,496.6400146484375,496.6400146484375,496.6400146484375,0
2004-01-06,493.9100036621094,493.9100036621094,493.9100036621094,493.9100036621094,0
2004-01-07,497.2200012207031,497.2200012207031,497.2200012207031,497.2200012207031,0
2004-01-08,499.510009765625,499.510009765625,499.510009765625,499.510009765625,0
2004-01-09,494.2799987792969,494.2799987792969,494.2799987792969,494.2799987792969,0
2004-01-12,489.79998779296875,489.79998779296875,489.79998779296875,489.79998779296875,0
2004-01-13,494.79998779296875,494.79998779296875,494.79998779296875,494.79998779296875,0
2004-01-14,496.75,496.75,496.75,496.75,0
2004-01-15,498.6400146484375,498.6400146484375,498.6400146484375,498.6400146484375,0
2004-01-16,505.0,505.0,505.0,505.0,0
2004-01-19,509.4100036621094,509.4100036621094,509.4100036621094,509.4100036621094,0
2004-01-20,502.6199951171875,502.6199951171875,502.6199951171875,502.6199951171875,0
2004-01-21,498.760009765625,498.6000061035156,498.6000061035156,498.6000061035156,0
2004-01-22,495.70001220703125,495.70001220703125,495.70001220703125,495.70001220703125,0
2004-01-23,495.1099853515625,495.1099853515625,495.1099853515625,495.1099853515625,0
2004-01-26,501.4599914550781,501.4599914550781,501.4599914550781,501.4599914550781,0
2004-01-27,504.0299987792969,504.0299987792969,504.0299987792969,504.0299987792969,0
2004-01-28,499.8299865722656,499.8299865722656,499.8299865722656,499.8299865722656,0
2004-01-29,504.1499938964844,504.1499938964844,504.1499938964844,504.1499938964844,0
2004-01-30,508.19000244140625,508.19000244140625,508.19000244140625,508.19000244140625,0
2004-02-02,505.4200134277344,505.4200134277344,505.4200134277344,505.4200134277344,0
2004-02-03,502.3800048828125,502.3800048828125,502.3800048828125,502.3800048828125,0
2004-02-04,502.3800048828125,502.3800048828125,502.3800048828125,502.3800048828125,0
2004-02-05,500.6199951171875,500.6199951171875,500.6199951171875,500.6199951171875,0
2004-02-06,503.05999755859375,503.05999755859375,503.05999755859375,503.05999755859375,0
2004-02-09,497.1400146484375,494.9599914550781,494.9599914550781,494.9599914550781,0
2004-02-10,493.2099914550781,493.2099914550781,493.2099914550781,493.2099914550781,0
2004-02-11,496.989990234375,496.989990234375,496.989990234375,496.989990234375,0
2004-02-12,491.3500061035156,491.3500061035156,491.3500061035156,491.3500061035156,0
2004-02-13,491.44000244140625,491.44000244140625,491.44000244140625,491.44000244140625,0
2004-02-16,494.2799987792969,494.2799987792969,494.2799987792969,494.2799987792969,0
2004-02-17,489.7200012207031,489.7200012207031,489.7200012207031,489.7200012207031,0
2004-02-18,489.760009765625,489.760009765625,489.760009765625,489.760009765625,0
2004-02-19,496.04998779296875,496.04998779296875,496.04998779296875,496.04998779296875,0
2004-02-20,497.92999267578125,497.92999267578125,497.92999267578125,497.92999267578125,0
2004-02-23,501.6600036621094,501.6600036621094,501.6600036621094,501.6600036621094,0
2004-02-24,499.75,499.75,499.75,499.75,0
2004-02-25,498.6600036621094,498.6600036621094,498.6600036621094,498.6600036621094,0
2004-02-26,506.9100036621094,506.9100036621094,506.9100036621094,506.9100036621094,0
2004-02-27,507.79998779296875,507.79998779296875,507.79998779296875,507.79998779296875,0
2004-03-01,504.7900085449219,504.7900085449219,504.7900085449219,504.7900085449219,0
2004-03-02,508.5799865722656,508.5799865722656,508.5799865722656,508.5799865722656,0
2004-03-03,520.0700073242188,520.0700073242188,520.0700073242188,520.0700073242188,0
2004-03-04,516.4600219726562,516.4600219726562,516.4600219726562,516.4600219726562,0
2004-03-05,516.2899780273438,516.2899780273438,516.2899780273438,516.2899780273438,0
2004-03-08,509.3900146484375,509.3900146484375,509.3900146484375,509.3900146484375,0
2004-03-09,508.69000244140625,508.69000244140625,508.69000244140625,508.69000244140625,0
2004-03-10,511.8500061035156,508.69000244140625,508.69000244140625,508.69000244140625,0
2004-03-11,514.47998046875,514.47998046875,514.47998046875,514.47998046875,0
2004-03-12,515.5999755859375,515.5999755859375,515.5999755859375,515.5999755859375,0
2004-03-15,513.0999755859375,513.0999755859375,513.0999755859375,513.0999755859375,0
2004-03-16,509.79998779296875,509.79998779296875,509.79998779296875,509.79998779296875,0
2004-03-17,514.0599975585938,514.0599975585938,514.0599975585938,514.0599975585938,0
2004-03-18,513.7899780273438,513.7899780273438,513.7899780273438,513.7899780273438,0
2004-03-19,510.3999938964844,510.3999938964844,510.3999938964844,510.3999938964844,0
