Price,Close,High,Low,Open,Volume
Ticker,BAM=X,BAM=X,BAM=X,BAM=X,BAM=X
Date,,,,,
2025-07-18,1.680999994277954,1.6829999685287476,1.6267679929733276,1.6267679929733276,0
