Price,Close,High,Low,Open,Volume
Ticker,HRK=X,HRK=X,HRK=X,HRK=X,HRK=X
Date,,,,,
2002-04-01,8.439149856567383,8.510899543762207,8.411999702453613,8.471220016479492,0
2002-07-29,7.558350086212158,7.598400115966797,7.28000020980835,7.497700214385986,0
2002-07-30,7.54640007019043,7.592899799346924,7.28000020980835,7.28000020980835,0
2003-01-02,7.240149974822998,7.252999782562256,7.128699779510498,7.166039943695068,0
2003-04-21,6.91349983215332,6.95359992980957,6.888599872589111,6.905789852142334,0
2003-12-01,6.149899959564209,6.149899959564209,6.149899959564209,6.149899959564209,0
2003-12-02,6.189799785614014,6.189799785614014,6.189799785614014,6.189799785614014,0
2003-12-03,6.110799789428711,6.110799789428711,6.110799789428711,6.110799789428711,0
2003-12-04,6.137400150299072,6.137400150299072,6.137400150299072,6.137400150299072,0
2003-12-05,6.137199878692627,6.137199878692627,6.137199878692627,6.137199878692627,0
2003-12-08,6.067599773406982,6.067599773406982,6.067599773406982,6.067599773406982,0
2003-12-09,6.034900188446045,6.034900188446045,6.034900188446045,6.034900188446045,0
2003-12-10,6.057700157165527,6.057700157165527,6.057700157165527,6.057700157165527,0
2003-12-11,6.0920000076293945,6.0920000076293945,6.0920000076293945,6.0920000076293945,0
2003-12-12,6.035900115966797,6.035900115966797,6.035900115966797,6.035900115966797,0
2003-12-15,6.0395002365112305,6.0395002365112305,6.0395002365112305,6.0395002365112305,0
2003-12-16,5.973199844360352,5.973199844360352,5.973199844360352,5.973199844360352,0
2003-12-17,5.954899787902832,5.954899787902832,5.954899787902832,5.954899787902832,0
2003-12-18,5.888199806213379,5.888199806213379,5.888199806213379,5.888199806213379,0
2003-12-19,5.921500205993652,5.921500205993652,5.921500205993652,5.921500205993652,0
2003-12-22,5.882900238037109,5.882900238037109,5.882900238037109,5.882900238037109,0
2003-12-23,5.924699783325195,5.924699783325195,5.924699783325195,5.924699783325195,0
2003-12-29,5.882500171661377,5.882500171661377,5.882500171661377,5.882500171661377,0
2003-12-30,5.879700183868408,5.879700183868408,5.879700183868408,5.879700183868408,0
2003-12-31,5.822800159454346,5.822800159454346,5.822800159454346,5.822800159454346,0
2004-01-02,5.850200176239014,5.8520002365112305,5.8520002365112305,5.8520002365112305,0
2004-01-05,5.809299945831299,5.809299945831299,5.809299945831299,5.809299945831299,0
2004-01-06,5.78849983215332,5.78849983215332,5.78849983215332,5.78849983215332,0
2004-01-07,5.849100112915039,5.849100112915039,5.849100112915039,5.849100112915039,0
2004-01-08,5.867700099945068,5.867700099945068,5.867700099945068,5.867700099945068,0
2004-01-09,5.806000232696533,5.806000232696533,5.806000232696533,5.806000232696533,0
2004-01-12,5.76669979095459,5.76669979095459,5.76669979095459,5.76669979095459,0
2004-01-13,5.820700168609619,5.820700168609619,5.820700168609619,5.820700168609619,0
2004-01-14,5.855000019073486,5.855000019073486,5.855000019073486,5.855000019073486,0
2004-01-15,5.873000144958496,5.873000144958496,5.873000144958496,5.873000144958496,0
2004-01-16,5.94189977645874,5.94189977645874,5.94189977645874,5.94189977645874,0
2004-01-19,5.998700141906738,5.998700141906738,5.998700141906738,5.998700141906738,0
2004-01-20,5.912499904632568,5.912499904632568,5.912499904632568,5.912499904632568,0
2004-01-21,5.860799789428711,5.859399795532227,5.859399795532227,5.859399795532227,0
2004-01-22,5.826700210571289,5.826700210571289,5.826700210571289,5.826700210571289,0
2004-01-23,5.815700054168701,5.815700054168701,5.815700054168701,5.815700054168701,0
2004-01-26,5.876100063323975,5.876100063323975,5.876100063323975,5.876100063323975,0
2004-01-27,5.908699989318848,5.908699989318848,5.908699989318848,5.908699989318848,0
2004-01-28,5.86269998550415,5.86269998550415,5.86269998550415,5.86269998550415,0
2004-01-29,5.898799896240234,5.898799896240234,5.898799896240234,5.898799896240234,0
2004-01-30,5.946100234985352,5.946100234985352,5.946100234985352,5.946100234985352,0
2004-02-02,5.912099838256836,5.912099838256836,5.912099838256836,5.912099838256836,0
2004-02-03,5.851799964904785,5.851799964904785,5.851799964904785,5.851799964904785,0
2004-02-04,5.851799964904785,5.851799964904785,5.851799964904785,5.851799964904785,0
2004-02-05,5.821300029754639,5.821300029754639,5.821300029754639,5.821300029754639,0
2004-02-06,5.864799976348877,5.864799976348877,5.864799976348877,5.864799976348877,0
2004-02-09,5.811800003051758,5.785299777984619,5.785299777984619,5.785299777984619,0
2004-02-10,5.751500129699707,5.751500129699707,5.751500129699707,5.751500129699707,0
2004-02-11,5.801199913024902,5.801199913024902,5.801199913024902,5.801199913024902,0
2004-02-12,5.741499900817871,5.741499900817871,5.741499900817871,5.741499900817871,0
2004-02-13,5.734099864959717,5.734099864959717,5.734099864959717,5.734099864959717,0
2004-02-16,5.782299995422363,5.782299995422363,5.782299995422363,5.782299995422363,0
2004-02-17,5.725800037384033,5.725800037384033,5.725800037384033,5.725800037384033,0
2004-02-18,5.720300197601318,5.720300197601318,5.720300197601318,5.720300197601318,0
2004-02-19,5.796500205993652,5.796500205993652,5.796500205993652,5.796500205993652,0
2004-02-20,5.818699836730957,5.818699836730957,5.818699836730957,5.818699836730957,0
2004-02-23,5.854800224304199,5.854800224304199,5.854800224304199,5.854800224304199,0
2004-02-24,5.8302998542785645,5.8302998542785645,5.8302998542785645,5.8302998542785645,0
2004-02-25,5.801599979400635,5.801599979400635,5.801599979400635,5.801599979400635,0
2004-02-26,5.873899936676025,5.873899936676025,5.873899936676025,5.873899936676025,0
2004-02-27,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,0
2004-03-01,5.820400238037109,5.820400238037109,5.820400238037109,5.820400238037109,0
2004-03-02,5.881999969482422,5.881999969482422,5.881999969482422,5.881999969482422,0
2004-03-03,6.0030999183654785,6.0030999183654785,6.0030999183654785,6.0030999183654785,0
